,0,1,2,3,4,5
0,-160.4005317728472,517.1415795444987,1090.0762785062286,1164.9470545650954,5.358603225621738,0.5842949834103818
1,-156.42657523914303,490.19462943262937,1161.465321620817,1115.4632908991998,4.415164876475648,0.3962019868753531
2,-159.12113851207187,486.02562592442285,1150.2274725479372,1125.932216817761,5.026789254307213,0.5211324351523807
3,-154.9393499900714,440.6671065064197,1232.3327473353843,1078.2706212418366,4.227959211129783,0.4633277599777201
4,-158.7769316576678,481.7202180537709,1149.013423391278,1128.8520983897358,4.898928977745123,0.5728389295109785
5,-151.8877793575723,522.2622880587152,1111.0259150675781,1143.0153483092001,4.867631734197906,0.5775066692127631
6,-157.1826142973554,489.5622528728485,1150.8469774619625,1123.9018017655242,5.0431350590163975,0.5444523497644317
7,-157.68513120391043,450.68085691117784,1198.7970125516902,1101.0304383798862,5.499306391188533,0.49583866921372766
8,-159.0547431215432,505.1788239630542,1116.9581985312889,1143.8513681752388,4.946164352426872,0.5093577427248848
9,-155.26241610982606,475.5733847814442,1178.0451744293568,1106.7387435479532,4.814645881994301,0.44515719106622453
10,-155.29150767996407,458.9742098657039,1201.3204894600515,1096.042147834763,4.859312383108143,0.3907602101139223
11,-155.2504171183368,492.47266619999607,1151.4196421346503,1122.144380916788,5.294299519924137,0.4790291336091155
12,-156.38823211499036,486.46510581616064,1161.4982980270977,1116.622891507191,4.853803568679828,0.44810122301343347
13,-154.0459296833768,456.12328330605584,1208.2358941523282,1090.2526866110572,4.629177065613219,0.39507093251685227
14,-154.68960089102112,433.21475407150615,1238.2638007412993,1076.1270212441482,4.9322696764748715,0.49428941543632066
15,-154.91238058122855,475.56697515797924,1173.0922063522557,1112.479605952683,5.1941474482291365,0.3594615638853151
16,-157.14591613401677,441.96794327331713,1206.4911238912566,1098.722303863523,4.946124297854128,0.4575056851127911
17,-155.66521292862873,468.50112195860294,1183.3021445219447,1106.8285755862023,4.849461587870645,0.41642292452738866
18,-159.10412995300655,514.3318044321745,1102.6541436740893,1154.1327665228046,5.2166228831882195,0.5319757397224919
19,-156.4465916046009,448.08654166762057,1207.1249680913136,1095.4460419238555,5.263437480364215,0.2639781325052378
20,-153.30644412438804,467.9693757016225,1191.9876681816631,1099.8317822541428,4.922199422556896,0.5179376977564901
21,-157.51741969493588,485.83059768667357,1150.0613425159559,1126.1617701745831,4.932207904502908,0.4247280136847958
22,-159.53876777718943,485.7356622901704,1153.5966287358165,1121.6273904922245,4.948235857639607,0.3974670136664364
23,-156.0973500589023,474.82906360839047,1161.332904229625,1122.3684748921803,5.177833635880613,0.40925449855700025
24,-159.5102039820485,519.461662449108,1083.2453511301794,1167.4327393581345,4.87443079657413,0.5006891998801104
25,-155.02411267772618,452.9311509988031,1204.7626221735234,1096.0880120036568,4.972029311752525,0.5003954918692846
26,-157.1876824555359,513.5556149920967,1115.059626871183,1144.215999844252,4.5990806744907475,0.3663501913557518
27,-155.95473035266627,485.3515442523152,1156.3114418496343,1121.9290942085152,4.524672098650085,0.42350608141339713
28,-158.53957488641268,518.5700071818052,1095.1169226307431,1159.7185066144684,5.003596104688201,0.5016118318001783
29,-153.51085517165276,480.37857668013675,1174.2965681891274,1107.4200422303215,4.571374786486307,0.357408748102209
30,-157.38972358582689,483.66065278015714,1149.5330711449471,1127.5491065146673,4.866862651340716,0.45089091907537665
31,-159.68539288665636,522.6319733999022,1086.6416210443506,1165.2070971935802,4.6790463150099635,0.5111767329380555
32,-153.60402392870606,478.56969523198086,1175.9948072938173,1106.8167741564337,5.468834868771993,0.5060906064869687
33,-154.16430582644097,490.00826561262613,1160.8401933999546,1114.6862171990977,4.554897314612148,0.39512154350901496
34,-158.6462631099587,476.6334469510213,1159.9906211617624,1121.9501494415913,4.852985548314599,0.3001737151880597
35,-162.7621770995622,472.90910099165893,1147.4488153486932,1133.9846657229905,4.822341349364609,0.5158114003965161
36,-158.37509265534572,535.9714652038593,1064.9020103910743,1175.4959706436634,4.746811944696054,0.5349294153387871
